Ground Truth,Strategy 0,Strategy 1,Strategy 2,Strategy 3,Strategy 4,Strategy 5,Strategy 6,Strategy 7,Strategy 8,Strategy 9
-3.557833618,-0.7680084,0.71533215,1.3136055,-2.5191453,1.4444731,0.84963644,0.8587645,-1.515154,-4.180325,1.1607573
-84.02781524,-1.5010247,-2.0442977,-2.770455,-1.9513134,-1.0485469,-3.4154532,1.7457683,-1.3756086,-2.3879921,-3.5132685
-23.41245588,-0.9253335,0.48922506,0.70533985,0.36215866,0.4038887,1.2810056,0.4044466,0.48193595,-1.8503253,0.6267671
-6.381265616,-0.29207408,0.29831207,1.4469184,-1.482482,0.76857877,0.5200226,1.2898192,-1.4752029,-3.982162,1.081166
-28.10334966,-1.4003499,1.1276994,1.5222123,0.73653704,0.76859426,-0.28822815,-3.4220026,-1.3939117,-2.7793555,1.3391722
-18.78704365,-8.554518,-0.18838371,-7.6775246,1.8465066,-2.5332372,-5.071429,-8.521489,1.5029485,-10.36193,1.4020654
-37.90671132,-1.3514676,0.62590677,-1.4738616,1.1274782,0.13326792,-0.94948936,-4.623389,1.4992946,-6.4580574,-0.123127885
-5.724475758,-6.959892,-0.660114,-4.1606297,0.5818012,-3.1789873,-3.4012165,-8.536504,0.526673,-7.3626204,2.5808525
-1173.321655,-39.10697,-4.2833486,-33.161766,-56.57278,1.5516212,-66.053986,-57.08903,-18.124048,-73.91777,-86.21021
-10.31301275,0.33574736,-0.06939387,1.3507874,-0.45207778,0.8459566,0.8411005,0.88525707,-0.5653093,-2.4617245,0.50921994
-8.939343253,-1.7998625,1.2327026,-3.4599926,-0.1439213,0.72536683,0.09901991,-1.0386696,-1.901465,1.5605054,1.5091655
-1051.166705,-22.007456,-27.230114,-76.1718,-24.87503,-50.56299,-45.6954,1.8389295,-55.115185,-37.46046,-66.12243
-40.44450103,0.45299602,-0.6586498,0.18607117,-0.5904347,1.0433892,-1.2211518,1.6334732,-1.2897496,-3.777751,-1.6818253
-6.533262481,-0.74900043,0.39247042,2.0169318,-0.73649085,-0.13951172,-1.2011259,1.4634321,-3.000655,-5.5966215,0.8171066
-20.32767911,-1.3483686,1.2794517,0.37111676,0.107587114,0.94316113,0.3467735,-2.1566508,-1.3995433,-0.3338901,1.387244
-5.675346356,-6.8679147,-0.6330573,-3.8769152,0.5313425,-3.411021,-3.2748194,-8.5258465,0.6674631,-7.3229046,2.673659
-9.334112499,0.16536598,0.8289527,0.7920635,-0.8766484,1.1036302,1.1293777,0.569557,-0.1874407,-2.2378228,0.8120277
-29.86562412,-1.0923779,0.1948566,0.6947155,0.086748466,0.64085156,1.033541,0.5263349,0.4766841,-2.021691,0.6750034
-4.633690428,-1.3565365,0.7848749,1.9487851,-0.9842871,0.19561921,-1.006637,1.5746894,-2.31535,-5.6435614,0.57017726
-12.31688307,-5.097701,-2.9897504,2.615692,0.33148482,-4.2740583,-6.106282,0.5709467,-19.396732,-13.790839,-11.587185
-13.2134058,-1.2194858,1.2915845,-1.7543687,0.07891128,0.75087625,0.6813158,-1.0266409,-1.2036604,0.5768285,1.4011365
-8.370688534,0.5963881,0.37329268,0.8322177,-1.3126326,1.5138112,1.0218836,0.30053028,-0.32601464,-1.885182,1.029453
-8.235811517,-2.091565,-0.33724445,1.8188709,0.33656257,0.1854601,-0.90506214,-4.154779,-0.67647165,0.79180986,0.81515497
-48.05752687,0.35135567,-1.2882869,0.6278297,-1.0279864,0.38894564,0.18644527,1.4880474,-0.31959882,-2.8248239,-2.1521418
-34.17134909,-1.5130223,1.1885271,1.3184134,0.46380335,0.71119094,0.027980922,-3.5628955,-1.4475827,-3.6737764,1.5110077
-7.475245451,-8.219903,-0.46353066,-6.2810016,1.3045259,-2.7634857,-4.459722,-8.929837,1.4828128,-8.919778,2.2787445
-47.22735424,-2.8954453,0.8487013,-3.5746553,1.0560417,-0.7546368,-1.9322832,-4.8199058,1.3194003,-7.909043,-0.24418606
-6.120409603,-6.37414,-0.5658145,-2.981022,0.33458847,-3.3570168,-2.9519114,-8.44149,0.46073687,-6.838197,2.5402799
-3.622715888,0.9095675,0.29616094,0.62556094,-1.4780504,1.4371257,1.0113726,0.105402224,-0.48836696,-0.76251984,1.1100473
-19.80014305,0.7333288,-0.4451512,1.2691408,1.0692483,-2.6746273,-3.5386333,1.6222636,-9.900206,-8.035541,-4.807446
-830.5597588,-7.733088,-13.78016,-44.72442,-2.6486528,-35.30305,-32.949825,2.2154176,-46.42468,-30.243483,-47.468975
-21.96840375,0.61284554,-0.5486771,1.2845109,1.3442672,-3.286904,-4.117165,1.5089904,-11.6835375,-8.827274,-6.073245
-4.315749269,-3.119205,-0.18685831,2.157118,-0.32416594,-1.1791472,-0.97920763,-5.8660893,-0.07174852,0.72553587,0.86678755
-5.292049989,0.00757411,0.26241073,1.9543166,-0.47148806,-1.3813144,-2.3750246,1.9692827,-5.4709387,-6.5944285,-0.5556936
-29.10718723,-1.5035391,1.0572879,1.3642744,0.7245493,0.7903101,-0.35971686,-3.6379058,-1.3455021,-2.785065,1.3089879
-1314.359627,-40.429146,-0.4284391,-34.658566,-56.312874,1.7504741,-80.06731,-70.84253,-16.488382,-84.83537,-95.34752
-10.49897542,-0.99011886,0.85523075,-2.7040462,0.32656112,1.2387986,0.28517988,-1.8573269,-0.5504304,-0.0403619,1.0798752
-34.99885951,-1.5026228,1.0845685,1.0333661,1.1462729,1.2936667,-0.83265686,-4.0217338,-0.5458129,-4.0446143,0.7227052
-846.6757469,-31.32756,-7.6445127,-26.420794,-42.828453,-3.5921562,-51.822906,-35.07505,-22.260199,-54.75004,-67.44144
-18.65598454,-4.349902,-2.9212298,2.5166087,0.4442337,-4.176275,-6.1314898,0.76457965,-19.575869,-13.420764,-11.399053
-7.451835616,-1.6637042,1.072484,-3.7124949,-0.45396602,0.99315673,0.13995852,-1.0763618,-1.5725774,1.2647685,1.736347
-12.77600869,0.47714037,0.102264985,1.5418794,1.2230922,-2.7608576,-3.376584,1.4192362,-10.36199,-8.140634,-4.475406
-106.2400554,-5.0975986,-0.85268146,-10.8707285,-0.7944101,0.04322316,-8.169378,-7.706888,-0.40237582,-13.850478,-7.5372305
-3.779075568,-0.33912116,0.28091043,1.7140946,-0.7809239,-1.6443135,-2.640727,2.317852,-5.8660483,-6.727603,-1.14337
-32.37174075,-1.3685111,1.0765938,1.4350969,1.006519,1.0471538,-0.73149365,-3.9276855,-0.75826997,-3.624408,1.0556966
-6.318532133,-7.8973713,-0.531106,-5.6394396,1.0914196,-2.915286,-4.1370993,-8.893032,1.2790592,-8.494851,2.4522257
-35.6296866,-6.2491417,0.2999151,-6.112964,1.4242061,-1.8626014,-3.8186107,-7.244031,1.2679348,-9.497932,0.7109345
-861.9117416,-31.83104,-2.152225,-25.63311,-38.8764,-2.7088113,-53.611515,-47.40298,-12.254281,-58.30582,-64.290955
-131.8271486,-9.614671,-7.867699,-8.676123,-7.3560915,-7.83834,-14.803663,2.1039271,-19.234375,-12.482978,-17.166866
-5.48441258,-10.662052,-5.0403523,2.7469115,-1.5582796,-4.5086675,-8.448258,0.025226422,-25.874166,-17.82304,-17.453396
-18.79463375,-5.300341,-1.7951003,0.47132716,-0.14746176,-4.837596,-6.205744,0.91682225,-16.924284,-12.567171,-11.7877245
-1249.109818,-34.056908,-36.42867,-108.990845,-48.703144,-61.927433,-54.415962,2.107434,-62.590862,-44.918438,-85.815216
-3.388307511,-0.5060274,0.8395889,-0.97179025,-0.008867275,0.40894789,0.567617,-0.90127033,-0.4380179,0.7132417,1.119538
-12.41315146,-0.6206965,0.19813512,1.8246279,-0.9712677,0.16788565,-1.2178824,1.505727,-2.361191,-5.4118695,0.4579137
-25.39733044,-1.4702291,1.0803134,1.428681,0.60009307,0.7109466,-0.117264874,-3.1584969,-1.505968,-2.0607207,1.3723401
-5.912500623,-5.3325276,-0.2790198,-0.99725085,-0.18203014,-3.8002849,-2.2639906,-8.198183,0.41522032,-6.412325,2.6906836
-135.5175167,-7.264721,-2.4727545,-13.140371,-3.327625,-3.2362611,-12.775973,-4.357319,-6.7671456,-13.536915,-12.871163
-10.1536363,-4.810244,0.06177061,-1.049612,0.2659387,-2.810391,-1.9044566,-7.5478683,0.4388355,-5.9372177,2.113478
-864.6157469,-29.627245,-27.457747,-83.95245,-45.898766,-43.70835,-41.1282,1.9558837,-45.64781,-36.650406,-62.60443
-25.08381569,-1.9091786,-2.4096448,2.1684728,0.9459972,-3.6571932,-5.2833567,1.3570933,-16.8002,-11.38833,-9.278755
-73.68799566,-11.286611,-6.656546,-4.811763,-5.3974347,-8.11472,-11.548258,1.2481072,-23.91632,-15.005552,-19.836197
-1409.998137,-39.181755,-40.869026,-126.765076,-58.793148,-70.13685,-61.451115,2.0113244,-68.88101,-50.427338,-96.129295
-16.07956505,-0.9454097,0.3888714,1.3833265,-1.2029723,1.2396196,-0.20871773,1.2197049,-0.43013415,-4.506413,0.5167404
-5.609233154,-1.1551887,0.8179109,1.4276655,1.1595416,-3.5411017,-3.657654,2.1368482,-11.224894,-9.085699,-5.3225226
-13.69037301,-2.147139,0.14399303,1.3807807,1.0527169,0.34827703,-1.061935,-3.6461103,-1.6951139,0.35654557,0.7965343
-5.800070503,-5.0695486,-0.18214637,-0.5955799,-0.243724,-3.7547812,-2.095722,-8.07486,0.43653777,-6.304804,2.692072
-24.63756862,-1.9198194,-2.237618,2.080616,0.9431584,-3.6642098,-5.213629,1.365185,-16.604334,-11.271201,-9.216063
-20.05289045,-1.8556895,0.43661103,1.3636558,1.2095493,0.7773597,-0.8631073,-4.427688,0.38364905,-2.058256,0.73247844
-1383.984394,-44.113716,-42.141506,-135.41982,-71.546684,-69.39789,-61.398453,2.29041,-66.50008,-53.141056,-94.979836
-15.64506097,-3.8903055,-2.4904468,2.4791055,0.74010026,-4.2756615,-5.7382636,0.8977586,-18.250154,-13.118386,-10.640847
-4.880744828,-3.1926913,-0.30536762,-2.2474318,0.37545258,-0.48419446,-0.34390122,-2.548319,-3.0410652,2.467233,0.5990785
-26.05354146,-0.037955396,-0.9029583,1.3050574,1.1771563,-3.6281023,-4.4077725,1.7496498,-11.720622,-9.729825,-7.373788
-4.032470344,0.35012424,0.9139981,-0.07534627,-0.11146199,0.40554422,0.866459,-0.48773676,0.42384648,0.6041208,1.0486288
-12.29014462,-1.1702943,0.23406982,1.494641,-1.7950662,0.8624858,-0.12343828,1.4244045,-1.1394446,-4.687408,1.2053719
-24.18589682,-1.4761492,0.7074103,1.7582924,0.98857224,0.98316383,-0.8913126,-3.614076,-0.9338295,-2.1721783,0.8483241
-5.203793795,-6.29713,-0.6246719,-2.6589074,0.076794535,-3.7986028,-2.9264193,-8.553501,0.42731342,-6.872669,2.7545207
-12.38034102,-2.2489512,1.4234916,0.9929869,0.9313886,-0.8057939,0.045038205,-5.8585334,0.96795535,-3.2216327,0.7552879
-17.26420381,-2.3413181,1.0305951,1.2698963,1.5811251,-0.41977835,-0.6482736,-4.7885766,0.50154454,-3.2658415,0.52730674
-37.186646,-1.7531636,-1.595406,0.4898009,0.30964136,-3.8610508,-5.3848796,1.977837,-12.716041,-10.318784,-9.501269
-27.53336625,-0.45727694,-1.9583118,1.8874907,1.1210914,-3.3552003,-4.7304664,1.5632856,-14.483607,-9.999205,-7.99929
-3.954299229,-2.315703,0.94723254,-4.832291,-0.7589006,0.2768324,-0.50582916,-1.7062984,-2.3763843,2.1448956,1.4947785
-31.34052874,-0.53657216,-1.3094947,1.0965295,1.0522172,-3.875574,-4.9552374,1.8349426,-12.434845,-10.348724,-8.771345
-2.88100072,-0.19260031,1.0917033,1.1976523,-0.021292549,-0.06967367,0.9018189,0.54331267,-0.6678862,0.032540385,1.0841676
-6.160476023,-0.21785244,0.38793707,1.3534727,-0.44200036,-2.3940275,-3.1788259,2.4313178,-7.265022,-7.4050684,-2.708731
-30.22887661,-1.4542241,1.0933579,1.4001865,0.9818838,0.9066236,-0.6426641,-3.756862,-1.0578864,-3.2598085,1.1183167
-5.055031477,-6.20378,-0.61770713,-2.4758365,-0.04338282,-3.8483393,-2.8649533,-8.584728,0.40380883,-6.812501,2.750682
-6.96637582,-2.592082,1.6664755,1.0405855,0.8333227,-0.98950845,0.1773923,-5.7210636,0.887816,-2.1555007,0.9125647
-4.306432463,-6.550439,-0.23278436,-3.26928,0.7920238,-2.90389,-2.975168,-8.3933,0.606845,-6.5275517,2.2636466
-1307.015386,-43.088062,-40.346428,-129.15602,-70.311874,-65.000946,-58.034683,2.567939,-63.036827,-52.421665,-90.30731
-20.30652657,-1.36893,-1.7376089,2.215567,1.1974127,-3.6055107,-4.768131,1.2676622,-15.597727,-10.804371,-8.37072
-3.67363915,-1.2105677,0.9123903,1.9799314,-1.0223972,0.22212753,-0.7984292,1.2993937,-2.5031571,-5.4145164,0.9134343
-30.65174993,-0.7545882,-0.01732534,0.52650076,0.16238001,0.6808293,0.7835531,1.0093032,0.4052173,-1.7958932,0.35945648
-5.570936677,-2.0091116,-0.10396336,1.3544239,-0.042509668,0.09708696,-0.3607812,-4.632494,0.09685204,1.0126396,1.0345718
-3.498322503,-1.8468746,0.29813287,1.7602504,1.7832644,-3.975382,-3.9985323,1.6974254,-12.939634,-10.089988,-6.57242
-23.16602173,-1.3489134,0.9763481,1.6283191,1.0385793,0.82853144,-0.6187001,-3.2597587,-1.3362817,-1.8435298,1.1144241
-5.910505607,-7.005342,-0.64764255,-4.203282,0.5089031,-3.376196,-3.4370098,-8.517692,0.749586,-7.5859947,2.6769009
-7.919008154,-7.5278316,-0.509156,-5.373218,0.92226833,-2.8394966,-3.8751075,-8.837345,1.2030396,-8.62468,2.4597085
-5.895316375,-6.9130745,-0.6319841,-4.0390477,0.53132266,-3.3899052,-3.3636642,-8.480566,0.6260822,-7.4184785,2.6749954
-1317.589318,-40.961662,-39.467243,-127.54386,-66.4471,-66.14056,-57.528748,2.7564366,-63.880573,-50.336174,-90.3949
-18.2107024,0.23045485,-0.66556764,1.7181265,1.4189919,-3.1571817,-3.9034708,1.4081006,-12.205037,-8.942888,-6.2262645
-3.811023939,-1.4523269,1.0179176,1.9821886,-1.223907,0.47671992,-0.6707805,1.2760925,-2.1458223,-5.370404,0.8181354
-1277.095204,-32.593304,-36.672695,-109.44794,-47.75391,-63.873142,-55.00077,2.5553715,-63.91233,-44.525475,-85.965256
-3.984823056,0.23246853,0.8796195,0.8579778,0.6167348,-0.13623597,0.48385286,0.05260072,-0.11002581,0.40495467,0.6402259
-4.383309139,-0.42225686,0.92918533,1.3250338,0.07892895,-2.81039,-3.2168849,2.3692763,-8.710837,-7.752565,-3.7117293
-25.92350576,-1.333427,1.038111,1.6097596,0.9606081,0.8859817,-0.5876474,-3.384962,-1.2654473,-2.4680653,1.1420846
-6.684097606,-6.2918406,-0.4588647,-3.0619748,0.34059107,-3.5135958,-2.9111297,-8.220613,0.65818876,-7.0059175,2.69039
-6.373489573,-5.3496275,-0.2635824,-2.0621371,-0.23109001,-3.294305,-2.24482,-8.33658,0.8468531,-6.831217,2.5871186
-5.493338213,-7.2436004,-0.5505455,-4.7866015,0.78591055,-3.1101472,-3.6506956,-8.512987,0.79592323,-7.5959663,2.5649662
-1240.253521,-39.8204,-37.507515,-121.31252,-64.6941,-62.041042,-54.34421,2.6591265,-60.28987,-49.224934,-85.5806
-6.354685274,-0.32300398,1.039417,-1.7699462,-0.005248295,0.8090881,0.20735984,-0.87807786,-0.34420112,0.71551865,1.4550292
-4.276419882,-1.2669774,0.60691494,2.119551,-0.8638953,-0.05265415,-1.2122933,1.5769401,-2.8165483,-5.78069,0.66200393
-42.22753029,-0.13971117,-0.8902317,-0.024159836,-0.8516267,-0.20103979,-2.4385517,1.8172983,-3.1519017,-4.8897214,-3.132002
-38.31226958,-4.0174074,-2.6058257,-0.82412225,-1.0848999,-4.5631638,-6.685658,1.506661,-14.751258,-10.699336,-10.715664
-5.789187218,-0.5210023,0.22675918,1.9024576,-0.7379044,-1.1665016,-2.2154093,2.1626732,-4.6930504,-6.5462694,-0.6153748
-6.968625271,-2.6465306,0.27221373,0.34372973,1.5845155,-0.27991968,-0.9293554,-3.2978246,-2.911564,1.7551864,0.70906925
-6.095125551,-3.3424218,1.3392582,2.2251172,0.3913092,-2.8530793,-0.8342093,-6.6725225,-0.24081595,-4.4331737,0.93846667
-1299.532678,-10.33724,-13.001746,-60.25646,1.092017,-43.149487,-73.0668,-38.10777,-81.593094,-48.445698,-26.510149
-21.52170827,-1.605606,0.3801409,1.6811459,0.8693778,1.0242097,-1.0402144,-3.7345803,-0.66000473,-1.7879386,0.670841
-6.032234594,-1.4908079,0.84631157,1.9841576,-1.2425379,0.58205694,-0.7039789,1.3669902,-1.7816522,-5.398975,0.62044704
-5.273915635,-12.301618,-5.7189255,2.7419217,-2.0132627,-4.6817374,-9.335216,-0.18062699,-28.12582,-19.145594,-19.268967
-5.788225083,-1.2926539,0.99779516,1.9185792,-1.1749111,0.50280815,-0.5582635,1.3234551,-1.8362727,-5.2639728,0.661221
-1134.012118,-31.142054,-33.22242,-99.43494,-45.3664,-56.45119,-50.418945,1.9037402,-57.30539,-40.927967,-77.79883
-7.928204056,-1.3875718,0.92883366,1.5736002,-1.8005644,1.0496464,0.023596138,1.2084644,-0.8194191,-4.7686143,0.89514095
-4.824181974,-2.8937016,-0.6947835,2.0937226,1.7600348,-4.160827,-4.7395167,1.3612206,-14.851291,-11.325914,-8.173994
-7.977528151,-2.38417,-0.48416337,1.931997,0.6334196,0.027533228,-1.1415861,-3.9376042,-1.269716,1.1831362,0.8518632
-6.096691125,-6.960422,-0.6109922,-4.168221,0.6471131,-3.3738794,-3.3981502,-8.351197,0.6894271,-7.4130855,2.6579611
-68.80517498,-3.1062155,-3.8660965,-2.8077855,-1.8567535,-4.714541,-7.707997,2.3559985,-13.277219,-8.330077,-11.793226
-4.997576625,-7.13897,-0.78142947,-4.246336,0.4627427,-3.4915407,-3.5140314,-8.649414,0.5371502,-7.5344963,2.6988192
-4.14937476,0.42236853,0.65551054,0.18051001,-1.2880541,1.1168427,0.9477764,0.06336865,-0.49532425,0.47669944,1.4982883
-13.90045169,-5.5714607,-3.3714492,2.641691,0.19374777,-4.4247413,-6.4765463,0.54705197,-20.544014,-14.230111,-12.294541
-6.055178696,-0.2900838,0.7989297,1.5407732,0.8326889,-3.065373,-3.3215923,1.9319538,-9.962077,-8.117174,-4.6373606
-1259.574259,-30.682178,-36.05353,-104.27092,-41.904953,-63.08386,-52.844204,2.6406934,-62.873722,-44.447422,-84.03479
-3.695269834,-0.06059791,0.5023454,1.3541255,-1.799021,1.2898812,0.8811632,0.65262866,-1.3929491,-3.3996382,1.0646521
-3.8931017,-5.066068,-2.4034352,2.6085699,0.6496577,-4.4203916,-6.0414047,0.628262,-18.219809,-13.168381,-11.005596
-10.90674745,-2.0639625,0.502037,0.6841836,1.2915051,0.17565869,-0.28606457,-2.7752051,-2.4188373,0.8140543,1.156667
-6.622040312,-3.4677243,1.6892138,2.0075529,0.70151657,-2.5941365,-0.68969417,-6.375135,-0.21148124,-3.744017,0.7945249
-8.574703029,-0.39593053,0.21904093,0.64851284,0.70820653,0.18529639,0.9591913,1.1349956,-0.157278,-0.32656452,0.12739512
-4.924868362,-6.9608226,-0.68810314,-4.0864177,0.5373769,-3.3913689,-3.381238,-8.554121,0.5539625,-7.357688,2.6581016
-1411.025973,-44.48165,-42.65643,-137.43874,-72.1774,-70.78903,-61.66358,2.8126276,-67.95964,-54.322575,-97.05138
-6.376959411,-12.119164,-5.6825233,2.746765,-1.9309672,-4.6433654,-9.228227,-0.08008629,-27.944195,-19.067307,-19.156986
-7.823272323,0.39777237,0.092089064,1.6522466,0.07629319,-2.1580815,-2.9836729,2.0234265,-7.319873,-7.192209,-2.230984
-1036.444881,-33.223278,-3.7284207,-29.438961,-46.128483,-1.9737213,-65.974396,-52.051567,-19.757854,-67.86743,-79.16706
-1333.429745,-48.287617,-8.78828,-18.371363,-74.108376,2.0264711,-53.498077,-24.717537,-27.839472,-77.85989,-106.884155
-3.062080219,-2.7445848,-0.50198436,2.0354958,1.862276,-4.2050195,-4.5881243,1.3468153,-14.545393,-11.0661,-7.8726554
-28.47598581,-5.851419,-0.096979424,-6.5103803,0.8591777,-1.742751,-3.46726,-7.710649,1.6521164,-10.704502,1.7089752
-6.111400336,-3.2087133,0.46397194,2.1871662,0.035341512,-3.2019248,-1.0359201,-6.9140058,0.29792526,-5.950204,1.6376382
-4.913772572,-2.0741513,0.14096524,-0.8657638,0.3376173,0.44178677,0.63999003,-3.3919601,-1.9140986,1.6653627,1.3443975
-6.761519436,-3.4587064,1.6335458,1.6546657,1.041797,-1.6951599,-0.45443872,-6.0153823,0.18739685,-1.4692314,0.95967776
-1170.090574,-41.541977,-37.133972,-117.11851,-66.35567,-57.877304,-52.961662,2.5090482,-58.705524,-50.815304,-83.06602
-6.592785224,-10.957389,-4.989206,2.7492173,-1.5973485,-4.384779,-8.404565,-0.11246045,-26.17848,-18.106148,-17.762829
-5.464814137,-1.3216429,0.95684594,1.938204,-1.2646263,0.5550588,-0.55912805,1.2703952,-1.8800855,-5.2657814,0.7703284
-76.68753751,-1.8992555,-1.4119946,-3.3561816,-0.93597555,-1.6031419,-4.0917473,0.22653656,-3.6701753,-3.9668977,-4.2309456
-1415.418182,-102.57634,-37.175835,-70.59694,-105.93739,-54.474922,-104.951584,-62.54196,-57.13645,-99.41033,-150.86458
-5.526496064,-0.40387613,0.8973053,1.3718792,0.36780164,-2.9468958,-3.2276309,2.2675905,-9.087436,-7.96193,-4.0779486
-1459.555955,-115.50505,-43.390163,-22.747667,-144.99922,-63.589394,-82.098,-0.9014847,-47.43619,-96.55877,-152.76337
-5.680449942,-4.016404,0.23185483,1.2461982,0.022105103,-3.3527207,-1.3768026,-7.4159117,0.4713097,-6.0270176,2.155712
-9.144198544,-1.7083088,0.39702815,-0.50354445,0.37677807,0.6153428,0.532484,-3.2987309,-1.6000471,0.90733325,1.3569822
-9.085552224,-6.858919,-0.37866527,-4.219808,0.8241084,-3.186087,-3.3286772,-8.146552,0.82671064,-7.537192,2.5757856
-4.140048911,-2.751873,-0.17734513,0.25568026,0.7175386,-0.26397184,-1.0583007,-3.855983,-2.565655,2.1970494,0.44865572
-3.257302687,-3.3583012,0.65830004,1.6223413,0.19242437,-1.6259154,-0.71332985,-5.679317,-0.69781584,-0.021774143,0.8275483
-6.796053582,-0.7861266,0.4044349,2.1016188,-0.6669003,-0.1951439,-1.2867107,1.4931953,-3.020595,-5.756942,0.6152225
-92.15274311,-2.4129074,-2.8236065,-4.881364,-2.0993428,-2.6578188,-6.989544,1.8457798,-6.1940846,-4.7395163,-6.993827
-1426.514754,-109.6616,-40.42942,-75.90718,-107.721344,-59.20117,-111.74312,-67.25905,-60.915024,-101.91238,-156.69519
-4.853539706,-0.2985256,0.55839735,1.3502789,-0.30698067,-2.5027428,-3.1132438,2.4370594,-7.6762815,-7.4637203,-2.977509
-1403.046381,-111.19754,-41.642876,-22.203468,-139.00616,-60.88075,-78.87192,-1.1671327,-45.42903,-92.89334,-146.55525
-6.669163573,-3.0223308,0.7136339,2.3294444,-0.054295927,-3.1161168,-0.9658372,-6.8723187,0.17322442,-5.659753,1.3530543
-53.03835418,-1.1584156,1.513877,-0.2698337,0.8046028,1.133348,-1.1531485,-5.316368,-0.012937966,-5.2162924,0.40607503
-1289.772647,-54.717796,-9.196703,-42.126232,-67.87076,-13.62667,-81.40548,-63.63243,-26.095442,-85.14498,-106.96208
-8.769780177,-0.17018144,0.8037091,0.742716,-0.4942999,0.84177417,1.022354,0.6608926,-0.44815117,-1.432809,1.0752852
-34.66356841,-1.1077831,-2.3933043,1.5705466,0.6903379,-3.2557943,-5.1949124,1.7735995,-15.211103,-10.343807,-9.023633
-4.778903528,-1.4620029,0.9953175,1.5020447,-2.1735237,0.8899265,0.18761854,1.3285884,-1.5204293,-4.8403025,1.1230136
-1404.024357,-39.81368,-41.064816,-128.30579,-60.989517,-70.21563,-60.2142,2.4135253,-69.26623,-50.78001,-96.85136
-1318.453652,-47.280067,-8.034301,-15.749467,-72.8246,1.4961549,-49.7739,-20.681484,-27.006273,-74.67238,-105.95694
-4.686405233,-0.49069667,0.88993937,1.5991889,0.9491837,-3.1874285,-3.2160313,2.018049,-10.250216,-8.236347,-4.589272
-1199.602472,-11.298293,-12.097091,-59.237785,-0.37963447,-39.92127,-67.21368,-36.121586,-72.37178,-47.118343,-26.563519
-6.071366082,-4.6652603,0.14843027,0.13379037,0.18495235,-3.3775618,-1.7343858,-7.701952,0.6768302,-6.036664,2.4095886
-47.51186743,-1.1293682,1.4493024,-0.010812936,0.79245895,1.125985,-0.77392304,-5.186042,-0.07051015,-4.5485196,0.575953
-8.906861278,-5.328634,0.63364494,-1.9197434,1.090748,-2.3776772,-2.0085034,-7.276421,0.7037568,-5.165675,1.8012753
-6.438018876,-1.4364063,0.9609571,-1.5303494,0.51280123,0.60290664,0.28570682,-1.1588035,-1.4946429,1.6030177,0.8994317
-7.990967723,-12.30515,-5.620542,2.6557755,-2.144257,-4.5092254,-9.09278,-0.15934077,-27.701752,-19.029894,-19.199
